,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,caption,ner_gender,ner_articleType,ner_color,ner_brand,ner_product_attributes,gender_match,articleType_match,color_match
179,17072,women,Accessories,Belts,belts,grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,women,belt,grey,lino perros,weave,True,False,True
180,31782,women,Apparel,Topwear,tops,blue,Summer,2012.0,Casual,Lee Women Paula Blue Top,women,,blue,lee,paula,True,False,True
181,42270,unisex,Footwear,Shoes,casual shoes,black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,unisex,,black,van,,True,False,True
182,12500,men,Apparel,Topwear,shirts,black,Fall,2011.0,Casual,United Colors of Benetton Men Short Black Shirts,men,shirt,black,,ben,True,False,True
183,26735,men,Personal Care,Fragrance,deodorant,black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,men,,,reebok,pack pirate caribbean deo,True,False,False
184,30650,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,men,shirt,black,nike,,True,False,True
185,56026,women,Personal Care,Lips,lipstick,brown,Spring,2017.0,Casual,Colorbar Soft Touch Mousse Lipstick 025,,lipstick,,colorbar,soft touch mousse,False,True,False
186,21948,women,Accessories,Bags,handbags,brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,women,handbag,brown,murcia,,True,False,True
187,32563,women,Apparel,Bottomwear,trousers,blue,Summer,2012.0,Casual,ONLY Women directoire blue Trousers,women,,blue,direct,trouser,True,False,True
188,58980,women,Personal Care,Fragrance,deodorant,pink,Spring,2017.0,Casual,Colour me Women Flowers Deo,women,,,colour,flower deo,True,False,False
189,40143,girls,Apparel,Topwear,tops,blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,girls,,blue,gini jony,pretty blossom,True,False,True
190,10633,men,Footwear,Shoes,formal shoes,brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,men,formal shoe,brown,carlton london,,True,False,True
191,24406,women,Apparel,Topwear,kurtas,red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,women,kurta,red,vishudh,print,True,False,True
192,4716,unisex,Accessories,Watches,watches,black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,unisex,watch,black,adidas,response st analogue,True,False,True
193,21174,women,Apparel,Topwear,tops,beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top,women,,beige,s oliver,stripe,True,False,True
194,15341,women,Apparel,Bottomwear,shorts,pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,women,short,pink,nike,solid,True,False,True
195,52486,women,Apparel,Innerwear,camisoles,maroon,Winter,2015.0,Casual,Red Rose Maroon Camisole,,camisole,maroon,red rose,,False,False,True
196,53554,men,Apparel,Innerwear,boxers,multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,,boxer,,probase,multicoloure print,False,False,False
197,14293,men,Apparel,Topwear,tshirts,blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,men,,blue,classic,,True,False,True
198,47366,women,Accessories,Bags,handbags,blue,Summer,2012.0,Casual,Baggit Women Blue Bag,women,,blue,baggit,,True,False,True
199,6041,men,Apparel,Topwear,tshirts,navy blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,men,t - shirt,navy blue,ucb,s polo neck lion logo,True,False,True
200,23623,girls,Apparel,Topwear,tops,pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top,girls,,pink,doodle,,True,False,True
201,17416,men,Footwear,Shoes,sports shoes,black,Fall,2011.0,Sports,Lotto Men Atlantica Black Sports Shoe,men,sport shoe,black,lotto,atlantica,True,False,True
202,9835,women,Apparel,Topwear,tshirts,grey,Fall,2011.0,Casual,Little Miss Women Printed Grey T-shirt,women,shirt,grey,little miss,,True,False,True
203,29319,unisex,Accessories,Bags,backpacks,red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,unisex,backpack,red,adida,chicago bull,True,False,True
204,7193,women,Apparel,Bottomwear,jeans,black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,women,,black,,jealous,True,False,True
205,12958,men,Footwear,Shoes,sports shoes,black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,men,sport shoe,black,adida,,True,False,True
206,27283,women,Apparel,Topwear,kurtas,magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Kurta,women,kurta,magenta,mother earth,,True,False,True
207,30234,men,Footwear,Flip Flops,flip flops,black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,men,flip flop,black,numero uno,,True,False,True
208,9009,women,Accessories,Bags,handbags,brown,Winter,2015.0,Casual,Murcia Women Snake Print Bag Brown Handbags,women,handbag,brown,murcia,snake print,True,False,True
209,3533,men,Apparel,Topwear,tshirts,navy blue,Summer,2011.0,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,men,shirt,navy blue,myntra,don t like,True,False,True
210,42614,women,Accessories,Jewellery,jewellery set,gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,women,,,estelle,earring pendant,True,False,False
211,12164,women,Apparel,Topwear,dupatta,orange,Fall,2011.0,Ethnic,Aurelia Women Voile Orange Dupatta,women,dupatta,orange,aurelia,voile,True,True,True
212,26351,women,Accessories,Watches,watches,white,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8472,women,watch,white,dkny,dial,True,False,True
213,17624,men,Apparel,Bottomwear,track pants,navy blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Track Pant,men,track pant,navy blue,adida,solid,True,False,True
214,47154,girls,Apparel,Bottomwear,capris,black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,girls,capris,black,gini jony,,True,True,True
215,35574,men,Footwear,Flip Flops,flip flops,red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,men,flop,red,glider,,True,False,True
216,46086,women,Footwear,Shoes,sports shoes,lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,women,sport shoe,lavender,adida,hagkok,True,False,True
217,51031,women,Apparel,Innerwear,bra,white,Summer,2017.0,Casual,Enamor White Bra,,bra,white,enamor,,False,True,True
218,13284,men,Apparel,Bottomwear,shorts,black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,boys,short,black,gini jony,,False,False,True
219,54543,men,Footwear,Shoes,sports shoes,white,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,men,sport shoe,white,,,True,False,True
220,55491,women,Personal Care,Lips,lip gloss,brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,,,,revlon,,False,False,False
221,26163,men,Apparel,Bottomwear,trousers,grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,men,,grey,john miller,,True,False,True
222,3701,women,Apparel,Topwear,tshirts,black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,women,shirt,black,tantra,,True,False,True
223,29917,men,Accessories,Watches,watches,white,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,men,watch,white,police,dial,True,False,True
224,42426,women,Apparel,Topwear,kurtas,sea green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,women,kurta,sea green,aurelia,,True,False,True
225,32751,men,Footwear,Shoes,casual shoes,black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,men,,black,fila,,True,False,True
226,56214,women,Accessories,Jewellery,earrings,gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,women,earring,gold,estelle,,True,False,True
227,10401,women,Apparel,Topwear,tops,purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,women,top,purple,,,True,False,True
228,40371,women,Apparel,Bottomwear,jeans,navy blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,women,jean,,tokyo talkie,slim fit,True,False,False
229,21346,men,Accessories,Eyewear,sunglasses,gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,men,sunglass,gold,pal zileri,frame,True,False,True
230,45603,men,Footwear,Shoes,formal shoes,black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,men,formal shoe,black,arrow,,True,False,True
231,4524,men,Footwear,Shoes,sports shoes,black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,men,,black,puma,,True,False,True
232,37223,women,Apparel,Topwear,tops,blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,women,,blue,,united color benetton,True,False,True
233,53766,men,Apparel,Topwear,tshirts,white,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt,men,shirt,white,puma,navy blue t -,True,False,True
234,25520,girls,Apparel,Topwear,tops,white,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top,girls,,white,doodle,,True,False,True
235,32597,women,Apparel,Topwear,tops,black,Summer,2012.0,Casual,ONLY Women Black Top,women,,black,,,True,False,True
236,58974,men,Personal Care,Fragrance,deodorant,gold,Spring,2017.0,Casual,Colour me Men Gold Deo,men,,gold,colour,deo,True,False,True
237,33445,women,Accessories,Wallets,wallets,black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet,women,wallet,black,baggit,lamboo mayur,True,False,True
238,57100,women,Apparel,Topwear,tops,pink,Summer,2012.0,Casual,Elle Women Dark Pink Top,women,,pink,elle,dark,True,False,True
239,36137,women,Footwear,Shoes,sports shoes,pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes,women,sport shoe,pink,nike,free run,True,False,True
240,41859,men,Footwear,Sandal,sandals,black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,men,sandal,black,,estd,True,False,True
241,21180,men,Footwear,Flip Flops,flip flops,black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops,men,flop,black,adida,,True,False,True
242,39943,men,Footwear,Shoes,casual shoes,brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes,men,casual shoe,brown,gas,count,True,False,True
243,52472,women,Apparel,Loungewear and Nightwear,bath robe,pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,women,bath robe,white,red rose,pink polka dot print,True,True,False
244,58148,unisex,Accessories,Headwear,caps,white,Fall,2012.0,Casual,Puma Unisex White Cap,unisex,cap,white,puma,,True,False,True
245,20052,women,Accessories,Mufflers,mufflers,yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler,women,muffler,yellow,united,color benetton,True,False,True
246,5630,women,Footwear,Flip Flops,flip flops,blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,women,flip flop,blue,adida,,True,False,True
247,44517,men,Footwear,Flip Flops,flip flops,brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops,men,,brown,cooler,,True,False,True
248,47392,women,Accessories,Bags,handbags,beige,Fall,2012.0,Casual,Baggit Women Beige Bag,women,,beige,baggit,,True,False,True
249,50325,women,Apparel,Topwear,kurtas,navy blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta,women,kurta,navy blue,aurelia,,True,False,True
250,8913,men,Footwear,Shoes,sports shoes,white,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,men,sport shoe,white,puma,cabana racer sketch,True,False,True
251,16530,men,Apparel,Topwear,shirts,red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,men,shirt,red,locomotive,check,True,False,True
252,22705,men,Footwear,Shoes,casual shoes,white,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe,men,casual shoe,white,nike,capri ii,True,False,True
253,7167,men,Apparel,Topwear,shirts,purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,men,shirt,purple white,sculler,scul,True,False,False
254,46240,women,Apparel,Topwear,tunics,white,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic,women,tunic,white,fusion beat,print,True,False,True
255,27277,women,Apparel,Topwear,kurtas,green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,women,kurt,blue,mother earth,##a,True,False,False
256,13042,women,Footwear,Shoes,flats,brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels,women,heel,brown,inc,,True,False,True
257,6889,women,Apparel,Topwear,jackets,cream,Summer,2011.0,Casual,Forever New Women Stone Cream Jacket,women,jacket,cream,forever new,stone,True,False,True
258,31312,women,Apparel,Topwear,kurtas,peach,Summer,2012.0,Ethnic,W Women Peach Kurta,women,kurta,peach,,,True,False,True
259,12190,men,Apparel,Topwear,shirts,blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,men,shirt,blue,,,True,False,True
260,55657,women,Footwear,Shoes,heels,gold,Winter,2015.0,Casual,Catwalk Women Golden Wedges,women,,,catwalk,golden wedge,True,False,False
261,19578,women,Apparel,Topwear,tops,purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,women,,purple,,,True,False,True
262,27879,women,Apparel,Topwear,tops,blue,Summer,2012.0,Casual,Scullers For Her Women Blue Top,women,,blue,sculler,,True,False,True
263,34452,women,Footwear,Shoes,flats,copper,Winter,2012.0,Casual,Rocia Women Copper Sandals,women,,copper,rocia,sandal,True,False,True
264,6287,men,Apparel,Topwear,tshirts,yellow,Summer,2011.0,Casual,Classic Polo Men's Swiss Yellow T-shirt,men,shirt,yellow,classic,,True,False,True
265,7355,men,Apparel,Topwear,tshirts,navy blue,Fall,2011.0,Casual,Tantra Men's Black Sabbath Navy T-shirt,men,shirt,,tantra,,True,False,False
266,46072,men,Accessories,Belts,belts,black,Summer,2012.0,Casual,Lino Perros Men Black Leather Belt,men,belt,black,lino perros,leather,True,False,True
267,22537,men,Footwear,Sandal,sandals,tan,Summer,2013.0,Casual,Gas Men Eldorado Tan Casual  Sandals,men,sandal,tan,gas,eldorado,True,False,True
268,28831,women,Apparel,Innerwear,briefs,brown,Summer,2017.0,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,women,brief,,enamor,pack mid - rise bikini,True,False,False
269,43500,men,Apparel,Topwear,tshirts,white,Summer,2012.0,Casual,French Connection Men White T-shirt,men,shirt,white,french connection,t -,True,False,True
270,2627,women,Footwear,Shoes,flats,silver,Fall,2010.0,Casual,Carlton London Women Wedge Silver Sandal,women,,silver,carlton london,,True,False,True
271,27045,women,Accessories,Bags,clutches,off white,Summer,2012.0,Casual,Yelloe Off White Fur Zip Clutch,,clutch,white,yelloe,fur zip,False,False,False
272,13270,women,Apparel,Topwear,tops,white,Fall,2011.0,Casual,Palm Tree Kids Girls Printed White Tops,,top,white,palm tree,kid girls print,False,False,True
273,18698,men,Apparel,Innerwear,briefs,grey,Summer,2016.0,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,men,brief,grey,hane,ultimate duo dry cotton stretch bikini,True,False,True
274,55465,women,Personal Care,Lips,lipstick,red,Spring,2017.0,Casual,Revlon Super Lusterous Lipstick 304,,lipstick,,revlon,super lusterous,False,True,False
275,26197,men,Personal Care,Fragrance,perfume and body mist,green,Spring,2017.0,Casual,Formula 1 Go Men Perfume,men,,,formula,,True,False,False
276,31120,girls,Apparel,Topwear,tops,pink,Summer,2012.0,Casual,Palm Tree Girls Pink Top,girls,,pink,palm tree,,True,False,True
277,25712,unisex,Accessories,Headwear,caps,blue,Summer,2012.0,Sports,ADIDAS Unisex Blue Cap,unisex,cap,blue,adidas,,True,False,True
278,11527,men,Apparel,Topwear,tshirts,olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Tshirts,men,,olive,,,True,False,True
279,14869,men,Accessories,Wallets,wallets,black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,men,wallet,black,,,True,False,True
280,40385,women,Apparel,Topwear,tops,yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top,women,,yellow,tokyo talkie,,True,False,True
281,15187,men,Apparel,Topwear,tshirts,white,Fall,2011.0,Casual,Arrow Sport Men Solid White Polo Tshirts,men,,white,arrow,,True,False,True
282,5402,women,Footwear,Shoes,sports shoes,purple,,2011.0,Sports,Kalenji Ekiden 200 Wn Purple 2011,,,purple,kalenji,ekiden wn,False,False,True
283,44725,women,Footwear,Flip Flops,flip flops,orange,Summer,2012.0,Casual,Lotto Women Coral Elegant Flip Flops,women,flop,,lotto,coral elegant flip,True,False,False
284,14055,men,Apparel,Topwear,shirts,green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts,men,shirt,green,fly machine,check,True,False,True
285,20260,men,Apparel,Topwear,tshirts,navy blue,Fall,2011.0,Casual,Wrangler Men Applique Navy Blue Tshirt,men,,navy blue,wrangl,,True,False,True
286,7731,men,Footwear,Flip Flops,flip flops,grey,Winter,2011.0,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,men,,grey,puma,,True,False,True
287,22153,men,Footwear,Sandal,sandals,brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,men,sandal,brown,lee,cooper,True,False,True
288,43958,men,Footwear,Sandal,sandals,olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal,men,sandal,olive,puma,techno ind,True,False,True
289,28469,women,Apparel,Topwear,tshirts,pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt,women,shirt,pink,urban yoga,,True,False,True
290,50573,men,Apparel,Innerwear,trunk,charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,men,trunk,charcoal,chromozome,,True,True,True
291,34036,boys,Apparel,Topwear,shirts,blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt,boys,shirt,blue,palm tree,check,True,False,True
292,55001,women,Personal Care,Lips,lipstick,pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour,,,,lakme,,False,False,False
293,8779,men,Apparel,Topwear,shirts,navy blue,Fall,2011.0,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,men,shirt,navy blue,indigo nation,club satin hot stepper,True,False,True
294,3391,women,Accessories,Bags,handbags,white,Winter,2015.0,Casual,Murcia Women White With Stitch Bag,women,,white,murcia,stitch,True,False,True
295,43164,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Fastrack Men Black Watch,men,watch,black,fastrack,,True,False,True
296,2243,men,Apparel,Topwear,tshirts,white,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,men,shirt,white,adida,,True,False,True
297,30496,women,Apparel,Innerwear,bra,purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,women,bra,purple,lovable,fiona,True,True,True
298,27421,women,Apparel,Loungewear and Nightwear,lounge pants,blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants,women,lounge pant,blue,jockey,,True,False,True
299,57756,women,Personal Care,Skin Care,face wash and cleanser,green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,,,,lotus,herbal neem clove purify,False,False,False
300,33213,women,Apparel,Topwear,tops,magenta,Summer,2012.0,Casual,Sepia Women Printed Magenta Top,women,,magenta,sepia,print,True,False,True
